Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=40000; warmup=20000; thin=1; 
post-warmup draws per chain=20000, total post-warmup draws=80000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
MB[1]              -19.1  6.0e-5   0.02 -19.13 -19.11  -19.1 -19.09 -19.07  66587    1.0
coeff_angles[1]    -0.17  7.5e-5   0.02   -0.2  -0.18  -0.17  -0.16  -0.13  54428    1.0
coeff_angles[2]     1.27  1.1e-4   0.02   1.22   1.25   1.27   1.28   1.31  42365    1.0
coeff_angles[3]    -0.11  1.4e-4   0.03  -0.17  -0.13  -0.11  -0.09  -0.06  44153    1.0
sigma_int[1]        0.11  9.7e-5   0.02   0.08    0.1   0.11   0.12   0.15  27499    1.0
outl_frac[1]        0.01  7.8e-5   0.01 1.4e-3 4.9e-3 9.5e-3   0.02   0.05  32778    1.0
coeff[1]           -0.17  7.7e-5   0.02  -0.21  -0.18  -0.17  -0.16  -0.14  54424    1.0
coeff[2]             3.2  1.2e-3   0.24   2.74   3.04    3.2   3.36   3.68  41514    1.0
coeff[3]           -0.11  1.4e-4   0.03  -0.17  -0.13  -0.11  -0.09  -0.06  44141    1.0
outl_loglike[1]      5.6  4.4e-3   1.14   3.27   4.89   5.63   6.35   7.72  66317    1.0
outl_loglike[2]     5.84  4.4e-3   1.04   3.81   5.16   5.85   6.54   7.85  56022    1.0
outl_loglike[3]      5.7  4.3e-3   1.07   3.55   5.01   5.72   6.42   7.76  62630    1.0
outl_loglike[4]     5.87  4.3e-3   1.03   3.85   5.18   5.87   6.56   7.87  57940    1.0
outl_loglike[5]      5.8  4.2e-3   1.04   3.78   5.12   5.81    6.5   7.82  61782    1.0
outl_loglike[6]     5.56  4.6e-3   1.16   3.16   4.85    5.6   6.33    7.7  64812    1.0
outl_loglike[7]     5.81  4.1e-3   1.03   3.81   5.12    5.8    6.5   7.81  64006    1.0
outl_loglike[8]     5.72  4.1e-3   1.06   3.64   5.02   5.72   6.43   7.76  66100    1.0
outl_loglike[9]     5.64  4.0e-3   1.08   3.51   4.93   5.65   6.36    7.7  71255    1.0
outl_loglike[10]    3.32    0.03   4.19   -9.3   2.87   4.41    5.5   7.17  27037    1.0
outl_loglike[11]    5.88  4.0e-3   1.01   3.96    5.2   5.87   6.56   7.87  62115    1.0
outl_loglike[12]    5.92  4.1e-3    1.0   4.02   5.24   5.91   6.59   7.89  57904    1.0
outl_loglike[13]    5.53  4.1e-3   1.12   3.27   4.82   5.56   6.28   7.65  73515    1.0
outl_loglike[14]    5.97  4.0e-3   0.97   4.13   5.31   5.96   6.63   7.92  58367    1.0
outl_loglike[15]    6.01  4.0e-3   0.96    4.2   5.34    6.0   6.66   7.95  59433    1.0
outl_loglike[16]    5.72  4.4e-3   1.09   3.55   5.01   5.74   6.45   7.79  62104    1.0
outl_loglike[17]    5.78  4.1e-3   1.05   3.74   5.08   5.78   6.48   7.81  64227    1.0
outl_loglike[18]    5.67  4.3e-3   1.08   3.51   4.96   5.68    6.4   7.75  64793    1.0
outl_loglike[19]    5.99  4.0e-3   0.97   4.15   5.31   5.97   6.63   7.93  59757    1.0
outl_loglike[20]    5.92  3.9e-3   0.99   4.05   5.24   5.91   6.58   7.89  63005    1.0
outl_loglike[21]    5.97  4.0e-3   0.97   4.12    5.3   5.95   6.62   7.92  58106    1.0
outl_loglike[22]    5.86  4.2e-3   1.01   3.92   5.19   5.86   6.54   7.86  56776    1.0
outl_loglike[23]    5.96  4.0e-3   0.98   4.11   5.29   5.95   6.62   7.91  58964    1.0
outl_loglike[24]    5.97  4.1e-3   0.98   4.12    5.3   5.95   6.63   7.92  57215    1.0
outl_loglike[25]    5.77  4.3e-3   1.07   3.67   5.07   5.78   6.48   7.81  62501    1.0
outl_loglike[26]    5.91  4.0e-3   0.99   4.03   5.24    5.9   6.58   7.88  60526    1.0
outl_loglike[27]    5.87  4.2e-3   1.01   3.94   5.19   5.86   6.55   7.86  57037    1.0
outl_loglike[28]    4.95  6.0e-3   1.42   2.04   4.18   5.05   5.86   7.33  55407    1.0
